cell_id,grid_id,cell_names,coordinates
1915,8.08281277465e+38,C29:42,0103000020E61000000100000005000000E0E72AA3B2DD45406BC6935123DF53C0E0E72AA3B2DD4540A0372F9018DF53C026039BCEA9DD4540A0372F9018DF53C026039BCEA9DD45406BC6935123DF53C0E0E72AA3B2DD45406BC6935123DF53C0
1916,8.08281277465e+38,C29:43,0103000020E61000000100000005000000E0E72AA3B2DD4540A0372F9018DF53C0E0E72AA3B2DD4540D5A8CACE0DDF53C026039BCEA9DD4540D5A8CACE0DDF53C026039BCEA9DD4540A0372F9018DF53C0E0E72AA3B2DD4540A0372F9018DF53C0
1917,8.08281277465e+38,C29:44,0103000020E61000000100000005000000E0E72AA3B2DD4540D5A8CACE0DDF53C0E0E72AA3B2DD45400A1A660D03DF53C026039BCEA9DD45400A1A660D03DF53C026039BCEA9DD4540D5A8CACE0DDF53C0E0E72AA3B2DD4540D5A8CACE0DDF53C0
1918,8.08281277465e+38,C29:45,0103000020E61000000100000005000000E0E72AA3B2DD45400A1A660D03DF53C0E0E72AA3B2DD45403F8B014CF8DE53C026039BCEA9DD45403F8B014CF8DE53C026039BCEA9DD45400A1A660D03DF53C0E0E72AA3B2DD45400A1A660D03DF53C0
1919,8.08281277465e+38,C29:46,0103000020E61000000100000005000000E0E72AA3B2DD45403F8B014CF8DE53C0E0E72AA3B2DD454074FC9C8AEDDE53C026039BCEA9DD454074FC9C8AEDDE53C026039BCEA9DD45403F8B014CF8DE53C0E0E72AA3B2DD45403F8B014CF8DE53C0
1920,8.08281277465e+38,C29:47,0103000020E61000000100000005000000E0E72AA3B2DD454074FC9C8AEDDE53C0E0E72AA3B2DD4540A96D38C9E2DE53C026039BCEA9DD4540A96D38C9E2DE53C026039BCEA9DD454074FC9C8AEDDE53C0E0E72AA3B2DD454074FC9C8AEDDE53C0
1921,8.08281277465e+38,C29:48,0103000020E61000000100000005000000E0E72AA3B2DD4540A96D38C9E2DE53C0E0E72AA3B2DD4540DEDED307D8DE53C026039BCEA9DD4540DEDED307D8DE53C026039BCEA9DD4540A96D38C9E2DE53C0E0E72AA3B2DD4540A96D38C9E2DE53C0
1922,8.08281277465e+38,C29:49,0103000020E61000000100000005000000E0E72AA3B2DD4540DEDED307D8DE53C0E0E72AA3B2DD454013506F46CDDE53C026039BCEA9DD454013506F46CDDE53C026039BCEA9DD4540DEDED307D8DE53C0E0E72AA3B2DD4540DEDED307D8DE53C0
1923,8.08281277465e+38,C30:0,0103000020E6100000010000000500000026039BCEA9DD4540B933130CE7E053C026039BCEA9DD4540EEA4AE4ADCE053C06C1E0BFAA0DD4540EEA4AE4ADCE053C06C1E0BFAA0DD4540B933130CE7E053C026039BCEA9DD4540B933130CE7E053C0
1924,8.08281277465e+38,C30:1,0103000020E6100000010000000500000026039BCEA9DD4540EEA4AE4ADCE053C026039BCEA9DD454023164A89D1E053C06C1E0BFAA0DD454023164A89D1E053C06C1E0BFAA0DD4540EEA4AE4ADCE053C026039BCEA9DD4540EEA4AE4ADCE053C0
1925,8.08281277465e+38,C30:2,0103000020E6100000010000000500000026039BCEA9DD454023164A89D1E053C026039BCEA9DD45405887E5C7C6E053C06C1E0BFAA0DD45405887E5C7C6E053C06C1E0BFAA0DD454023164A89D1E053C026039BCEA9DD454023164A89D1E053C0
1926,8.08281277465e+38,C30:3,0103000020E6100000010000000500000026039BCEA9DD45405887E5C7C6E053C026039BCEA9DD45408DF88006BCE053C06C1E0BFAA0DD45408DF88006BCE053C06C1E0BFAA0DD45405887E5C7C6E053C026039BCEA9DD45405887E5C7C6E053C0
1927,8.08281277465e+38,C30:4,0103000020E6100000010000000500000026039BCEA9DD45408DF88006BCE053C026039BCEA9DD4540C2691C45B1E053C06C1E0BFAA0DD4540C2691C45B1E053C06C1E0BFAA0DD45408DF88006BCE053C026039BCEA9DD45408DF88006BCE053C0
1928,8.08281277465e+38,C30:5,0103000020E6100000010000000500000026039BCEA9DD4540C2691C45B1E053C026039BCEA9DD4540F7DAB783A6E053C06C1E0BFAA0DD4540F7DAB783A6E053C06C1E0BFAA0DD4540C2691C45B1E053C026039BCEA9DD4540C2691C45B1E053C0
1929,8.08281277465e+38,C30:6,0103000020E6100000010000000500000026039BCEA9DD4540F7DAB783A6E053C026039BCEA9DD45402C4C53C29BE053C06C1E0BFAA0DD45402C4C53C29BE053C06C1E0BFAA0DD4540F7DAB783A6E053C026039BCEA9DD4540F7DAB783A6E053C0
1930,8.08281277465e+38,C30:7,0103000020E6100000010000000500000026039BCEA9DD45402C4C53C29BE053C026039BCEA9DD454061BDEE0091E053C06C1E0BFAA0DD454061BDEE0091E053C06C1E0BFAA0DD45402C4C53C29BE053C026039BCEA9DD45402C4C53C29BE053C0
1931,8.08281277465e+38,C30:8,0103000020E6100000010000000500000026039BCEA9DD454061BDEE0091E053C026039BCEA9DD4540962E8A3F86E053C06C1E0BFAA0DD4540962E8A3F86E053C06C1E0BFAA0DD454061BDEE0091E053C026039BCEA9DD454061BDEE0091E053C0
1932,8.08281277465e+38,C30:9,0103000020E6100000010000000500000026039BCEA9DD4540962E8A3F86E053C026039BCEA9DD4540CB9F257E7BE053C06C1E0BFAA0DD4540CB9F257E7BE053C06C1E0BFAA0DD4540962E8A3F86E053C026039BCEA9DD4540962E8A3F86E053C0
1933,8.08281277465e+38,C30:10,0103000020E6100000010000000500000026039BCEA9DD4540CB9F257E7BE053C026039BCEA9DD45400011C1BC70E053C06C1E0BFAA0DD45400011C1BC70E053C06C1E0BFAA0DD4540CB9F257E7BE053C026039BCEA9DD4540CB9F257E7BE053C0
1934,8.08281277465e+38,C30:11,0103000020E6100000010000000500000026039BCEA9DD45400011C1BC70E053C026039BCEA9DD454035825CFB65E053C06C1E0BFAA0DD454035825CFB65E053C06C1E0BFAA0DD45400011C1BC70E053C026039BCEA9DD45400011C1BC70E053C0
1935,8.08281277465e+38,C30:12,0103000020E6100000010000000500000026039BCEA9DD454035825CFB65E053C026039BCEA9DD45406AF3F7395BE053C06C1E0BFAA0DD45406AF3F7395BE053C06C1E0BFAA0DD454035825CFB65E053C026039BCEA9DD454035825CFB65E053C0
1936,8.08281277465e+38,C30:13,0103000020E6100000010000000500000026039BCEA9DD45406AF3F7395BE053C026039BCEA9DD45409F64937850E053C06C1E0BFAA0DD45409F64937850E053C06C1E0BFAA0DD45406AF3F7395BE053C026039BCEA9DD45406AF3F7395BE053C0
1937,8.08281277465e+38,C30:14,0103000020E6100000010000000500000026039BCEA9DD45409F64937850E053C026039BCEA9DD4540D4D52EB745E053C06C1E0BFAA0DD4540D4D52EB745E053C06C1E0BFAA0DD45409F64937850E053C026039BCEA9DD45409F64937850E053C0
1938,8.08281277465e+38,C30:15,0103000020E6100000010000000500000026039BCEA9DD4540D4D52EB745E053C026039BCEA9DD45400947CAF53AE053C06C1E0BFAA0DD45400947CAF53AE053C06C1E0BFAA0DD4540D4D52EB745E053C026039BCEA9DD4540D4D52EB745E053C0
1939,8.08281277465e+38,C30:16,0103000020E6100000010000000500000026039BCEA9DD45400947CAF53AE053C026039BCEA9DD45403EB8653430E053C06C1E0BFAA0DD45403EB8653430E053C06C1E0BFAA0DD45400947CAF53AE053C026039BCEA9DD45400947CAF53AE053C0
1940,8.08281277465e+38,C30:17,0103000020E6100000010000000500000026039BCEA9DD45403EB8653430E053C026039BCEA9DD45407329017325E053C06C1E0BFAA0DD45407329017325E053C06C1E0BFAA0DD45403EB8653430E053C026039BCEA9DD45403EB8653430E053C0
1941,8.08281277465e+38,C30:18,0103000020E6100000010000000500000026039BCEA9DD45407329017325E053C026039BCEA9DD4540A89A9CB11AE053C06C1E0BFAA0DD4540A89A9CB11AE053C06C1E0BFAA0DD45407329017325E053C026039BCEA9DD45407329017325E053C0
1942,8.08281277465e+38,C30:19,0103000020E6100000010000000500000026039BCEA9DD4540A89A9CB11AE053C026039BCEA9DD4540DD0B38F00FE053C06C1E0BFAA0DD4540DD0B38F00FE053C06C1E0BFAA0DD4540A89A9CB11AE053C026039BCEA9DD4540A89A9CB11AE053C0
1943,8.08281277465e+38,C30:20,0103000020E6100000010000000500000026039BCEA9DD4540DD0B38F00FE053C026039BCEA9DD4540127DD32E05E053C06C1E0BFAA0DD4540127DD32E05E053C06C1E0BFAA0DD4540DD0B38F00FE053C026039BCEA9DD4540DD0B38F00FE053C0
1944,8.08281277465e+38,C30:21,0103000020E6100000010000000500000026039BCEA9DD4540127DD32E05E053C026039BCEA9DD454047EE6E6DFADF53C06C1E0BFAA0DD454047EE6E6DFADF53C06C1E0BFAA0DD4540127DD32E05E053C026039BCEA9DD4540127DD32E05E053C0
1945,8.08281277465e+38,C30:22,0103000020E6100000010000000500000026039BCEA9DD454047EE6E6DFADF53C026039BCEA9DD45407C5F0AACEFDF53C06C1E0BFAA0DD45407C5F0AACEFDF53C06C1E0BFAA0DD454047EE6E6DFADF53C026039BCEA9DD454047EE6E6DFADF53C0
1946,8.08281277465e+38,C30:23,0103000020E6100000010000000500000026039BCEA9DD45407C5F0AACEFDF53C026039BCEA9DD4540B1D0A5EAE4DF53C06C1E0BFAA0DD4540B1D0A5EAE4DF53C06C1E0BFAA0DD45407C5F0AACEFDF53C026039BCEA9DD45407C5F0AACEFDF53C0
1947,8.08281277465e+38,C30:24,0103000020E6100000010000000500000026039BCEA9DD4540B1D0A5EAE4DF53C026039BCEA9DD4540E6414129DADF53C06C1E0BFAA0DD4540E6414129DADF53C06C1E0BFAA0DD4540B1D0A5EAE4DF53C026039BCEA9DD4540B1D0A5EAE4DF53C0
1948,8.08281277465e+38,C30:25,0103000020E6100000010000000500000026039BCEA9DD4540E6414129DADF53C026039BCEA9DD45401BB3DC67CFDF53C06C1E0BFAA0DD45401BB3DC67CFDF53C06C1E0BFAA0DD4540E6414129DADF53C026039BCEA9DD4540E6414129DADF53C0
1949,8.08281277465e+38,C30:26,0103000020E6100000010000000500000026039BCEA9DD45401BB3DC67CFDF53C026039BCEA9DD4540502478A6C4DF53C06C1E0BFAA0DD4540502478A6C4DF53C06C1E0BFAA0DD45401BB3DC67CFDF53C026039BCEA9DD45401BB3DC67CFDF53C0
1950,8.08281277465e+38,C30:27,0103000020E6100000010000000500000026039BCEA9DD4540502478A6C4DF53C026039BCEA9DD4540859513E5B9DF53C06C1E0BFAA0DD4540859513E5B9DF53C06C1E0BFAA0DD4540502478A6C4DF53C026039BCEA9DD4540502478A6C4DF53C0
1951,8.08281277465e+38,C30:28,0103000020E6100000010000000500000026039BCEA9DD4540859513E5B9DF53C026039BCEA9DD4540BA06AF23AFDF53C06C1E0BFAA0DD4540BA06AF23AFDF53C06C1E0BFAA0DD4540859513E5B9DF53C026039BCEA9DD4540859513E5B9DF53C0
1952,8.08281277465e+38,C30:29,0103000020E6100000010000000500000026039BCEA9DD4540BA06AF23AFDF53C026039BCEA9DD4540EF774A62A4DF53C06C1E0BFAA0DD4540EF774A62A4DF53C06C1E0BFAA0DD4540BA06AF23AFDF53C026039BCEA9DD4540BA06AF23AFDF53C0
1953,8.08281277465e+38,C30:30,0103000020E6100000010000000500000026039BCEA9DD4540EF774A62A4DF53C026039BCEA9DD454024E9E5A099DF53C06C1E0BFAA0DD454024E9E5A099DF53C06C1E0BFAA0DD4540EF774A62A4DF53C026039BCEA9DD4540EF774A62A4DF53C0
1954,8.08281277465e+38,C30:31,0103000020E6100000010000000500000026039BCEA9DD454024E9E5A099DF53C026039BCEA9DD4540595A81DF8EDF53C06C1E0BFAA0DD4540595A81DF8EDF53C06C1E0BFAA0DD454024E9E5A099DF53C026039BCEA9DD454024E9E5A099DF53C0
1955,8.08281277465e+38,C30:32,0103000020E6100000010000000500000026039BCEA9DD4540595A81DF8EDF53C026039BCEA9DD45408ECB1C1E84DF53C06C1E0BFAA0DD45408ECB1C1E84DF53C06C1E0BFAA0DD4540595A81DF8EDF53C026039BCEA9DD4540595A81DF8EDF53C0
1956,8.08281277465e+38,C30:33,0103000020E6100000010000000500000026039BCEA9DD45408ECB1C1E84DF53C026039BCEA9DD4540C33CB85C79DF53C06C1E0BFAA0DD4540C33CB85C79DF53C06C1E0BFAA0DD45408ECB1C1E84DF53C026039BCEA9DD45408ECB1C1E84DF53C0
1957,8.08281277465e+38,C30:34,0103000020E6100000010000000500000026039BCEA9DD4540C33CB85C79DF53C026039BCEA9DD4540F8AD539B6EDF53C06C1E0BFAA0DD4540F8AD539B6EDF53C06C1E0BFAA0DD4540C33CB85C79DF53C026039BCEA9DD4540C33CB85C79DF53C0
1958,8.08281277465e+38,C30:35,0103000020E6100000010000000500000026039BCEA9DD4540F8AD539B6EDF53C026039BCEA9DD45402D1FEFD963DF53C06C1E0BFAA0DD45402D1FEFD963DF53C06C1E0BFAA0DD4540F8AD539B6EDF53C026039BCEA9DD4540F8AD539B6EDF53C0
1959,8.08281277465e+38,C30:36,0103000020E6100000010000000500000026039BCEA9DD45402D1FEFD963DF53C026039BCEA9DD454062908A1859DF53C06C1E0BFAA0DD454062908A1859DF53C06C1E0BFAA0DD45402D1FEFD963DF53C026039BCEA9DD45402D1FEFD963DF53C0
1960,8.08281277465e+38,C30:37,0103000020E6100000010000000500000026039BCEA9DD454062908A1859DF53C026039BCEA9DD4540970126574EDF53C06C1E0BFAA0DD4540970126574EDF53C06C1E0BFAA0DD454062908A1859DF53C026039BCEA9DD454062908A1859DF53C0
1961,8.08281277465e+38,C30:38,0103000020E6100000010000000500000026039BCEA9DD4540970126574EDF53C026039BCEA9DD4540CC72C19543DF53C06C1E0BFAA0DD4540CC72C19543DF53C06C1E0BFAA0DD4540970126574EDF53C026039BCEA9DD4540970126574EDF53C0
1962,8.08281277465e+38,C30:39,0103000020E6100000010000000500000026039BCEA9DD4540CC72C19543DF53C026039BCEA9DD454001E45CD438DF53C06C1E0BFAA0DD454001E45CD438DF53C06C1E0BFAA0DD4540CC72C19543DF53C026039BCEA9DD4540CC72C19543DF53C0
1963,8.08281277465e+38,C30:40,0103000020E6100000010000000500000026039BCEA9DD454001E45CD438DF53C026039BCEA9DD45403655F8122EDF53C06C1E0BFAA0DD45403655F8122EDF53C06C1E0BFAA0DD454001E45CD438DF53C026039BCEA9DD454001E45CD438DF53C0
1964,8.08281277465e+38,C30:41,0103000020E6100000010000000500000026039BCEA9DD45403655F8122EDF53C026039BCEA9DD45406BC6935123DF53C06C1E0BFAA0DD45406BC6935123DF53C06C1E0BFAA0DD45403655F8122EDF53C026039BCEA9DD45403655F8122EDF53C0
1965,8.08281277465e+38,C30:42,0103000020E6100000010000000500000026039BCEA9DD45406BC6935123DF53C026039BCEA9DD4540A0372F9018DF53C06C1E0BFAA0DD4540A0372F9018DF53C06C1E0BFAA0DD45406BC6935123DF53C026039BCEA9DD45406BC6935123DF53C0
1966,8.08281277465e+38,C30:43,0103000020E6100000010000000500000026039BCEA9DD4540A0372F9018DF53C026039BCEA9DD4540D5A8CACE0DDF53C06C1E0BFAA0DD4540D5A8CACE0DDF53C06C1E0BFAA0DD4540A0372F9018DF53C026039BCEA9DD4540A0372F9018DF53C0
1967,8.08281277465e+38,C30:44,0103000020E6100000010000000500000026039BCEA9DD4540D5A8CACE0DDF53C026039BCEA9DD45400A1A660D03DF53C06C1E0BFAA0DD45400A1A660D03DF53C06C1E0BFAA0DD4540D5A8CACE0DDF53C026039BCEA9DD4540D5A8CACE0DDF53C0
1968,8.08281277465e+38,C30:45,0103000020E6100000010000000500000026039BCEA9DD45400A1A660D03DF53C026039BCEA9DD45403F8B014CF8DE53C06C1E0BFAA0DD45403F8B014CF8DE53C06C1E0BFAA0DD45400A1A660D03DF53C026039BCEA9DD45400A1A660D03DF53C0
1969,8.08281277465e+38,C30:46,0103000020E6100000010000000500000026039BCEA9DD45403F8B014CF8DE53C026039BCEA9DD454074FC9C8AEDDE53C06C1E0BFAA0DD454074FC9C8AEDDE53C06C1E0BFAA0DD45403F8B014CF8DE53C026039BCEA9DD45403F8B014CF8DE53C0
1970,8.08281277465e+38,C30:47,0103000020E6100000010000000500000026039BCEA9DD454074FC9C8AEDDE53C026039BCEA9DD4540A96D38C9E2DE53C06C1E0BFAA0DD4540A96D38C9E2DE53C06C1E0BFAA0DD454074FC9C8AEDDE53C026039BCEA9DD454074FC9C8AEDDE53C0
1971,8.08281277465e+38,C30:48,0103000020E6100000010000000500000026039BCEA9DD4540A96D38C9E2DE53C026039BCEA9DD4540DEDED307D8DE53C06C1E0BFAA0DD4540DEDED307D8DE53C06C1E0BFAA0DD4540A96D38C9E2DE53C026039BCEA9DD4540A96D38C9E2DE53C0
1972,8.08281277465e+38,C30:49,0103000020E6100000010000000500000026039BCEA9DD4540DEDED307D8DE53C026039BCEA9DD454013506F46CDDE53C06C1E0BFAA0DD454013506F46CDDE53C06C1E0BFAA0DD4540DEDED307D8DE53C026039BCEA9DD4540DEDED307D8DE53C0
1973,8.08281277465e+38,C31:0,0103000020E610000001000000050000006C1E0BFAA0DD4540B933130CE7E053C06C1E0BFAA0DD4540EEA4AE4ADCE053C0B2397B2598DD4540EEA4AE4ADCE053C0B2397B2598DD4540B933130CE7E053C06C1E0BFAA0DD4540B933130CE7E053C0
1974,8.08281277465e+38,C31:1,0103000020E610000001000000050000006C1E0BFAA0DD4540EEA4AE4ADCE053C06C1E0BFAA0DD454023164A89D1E053C0B2397B2598DD454023164A89D1E053C0B2397B2598DD4540EEA4AE4ADCE053C06C1E0BFAA0DD4540EEA4AE4ADCE053C0
1975,8.08281277465e+38,C31:2,0103000020E610000001000000050000006C1E0BFAA0DD454023164A89D1E053C06C1E0BFAA0DD45405887E5C7C6E053C0B2397B2598DD45405887E5C7C6E053C0B2397B2598DD454023164A89D1E053C06C1E0BFAA0DD454023164A89D1E053C0
1976,8.08281277465e+38,C31:3,0103000020E610000001000000050000006C1E0BFAA0DD45405887E5C7C6E053C06C1E0BFAA0DD45408DF88006BCE053C0B2397B2598DD45408DF88006BCE053C0B2397B2598DD45405887E5C7C6E053C06C1E0BFAA0DD45405887E5C7C6E053C0
1977,8.08281277465e+38,C31:4,0103000020E610000001000000050000006C1E0BFAA0DD45408DF88006BCE053C06C1E0BFAA0DD4540C2691C45B1E053C0B2397B2598DD4540C2691C45B1E053C0B2397B2598DD45408DF88006BCE053C06C1E0BFAA0DD45408DF88006BCE053C0
1978,8.08281277465e+38,C31:5,0103000020E610000001000000050000006C1E0BFAA0DD4540C2691C45B1E053C06C1E0BFAA0DD4540F7DAB783A6E053C0B2397B2598DD4540F7DAB783A6E053C0B2397B2598DD4540C2691C45B1E053C06C1E0BFAA0DD4540C2691C45B1E053C0
1979,8.08281277465e+38,C31:6,0103000020E610000001000000050000006C1E0BFAA0DD4540F7DAB783A6E053C06C1E0BFAA0DD45402C4C53C29BE053C0B2397B2598DD45402C4C53C29BE053C0B2397B2598DD4540F7DAB783A6E053C06C1E0BFAA0DD4540F7DAB783A6E053C0
1980,8.08281277465e+38,C31:7,0103000020E610000001000000050000006C1E0BFAA0DD45402C4C53C29BE053C06C1E0BFAA0DD454061BDEE0091E053C0B2397B2598DD454061BDEE0091E053C0B2397B2598DD45402C4C53C29BE053C06C1E0BFAA0DD45402C4C53C29BE053C0
1981,8.08281277465e+38,C31:8,0103000020E610000001000000050000006C1E0BFAA0DD454061BDEE0091E053C06C1E0BFAA0DD4540962E8A3F86E053C0B2397B2598DD4540962E8A3F86E053C0B2397B2598DD454061BDEE0091E053C06C1E0BFAA0DD454061BDEE0091E053C0
1982,8.08281277465e+38,C31:9,0103000020E610000001000000050000006C1E0BFAA0DD4540962E8A3F86E053C06C1E0BFAA0DD4540CB9F257E7BE053C0B2397B2598DD4540CB9F257E7BE053C0B2397B2598DD4540962E8A3F86E053C06C1E0BFAA0DD4540962E8A3F86E053C0
1983,8.08281277465e+38,C31:10,0103000020E610000001000000050000006C1E0BFAA0DD4540CB9F257E7BE053C06C1E0BFAA0DD45400011C1BC70E053C0B2397B2598DD45400011C1BC70E053C0B2397B2598DD4540CB9F257E7BE053C06C1E0BFAA0DD4540CB9F257E7BE053C0
1984,8.08281277465e+38,C31:11,0103000020E610000001000000050000006C1E0BFAA0DD45400011C1BC70E053C06C1E0BFAA0DD454035825CFB65E053C0B2397B2598DD454035825CFB65E053C0B2397B2598DD45400011C1BC70E053C06C1E0BFAA0DD45400011C1BC70E053C0
1985,8.08281277465e+38,C31:12,0103000020E610000001000000050000006C1E0BFAA0DD454035825CFB65E053C06C1E0BFAA0DD45406AF3F7395BE053C0B2397B2598DD45406AF3F7395BE053C0B2397B2598DD454035825CFB65E053C06C1E0BFAA0DD454035825CFB65E053C0
1986,8.08281277465e+38,C31:13,0103000020E610000001000000050000006C1E0BFAA0DD45406AF3F7395BE053C06C1E0BFAA0DD45409F64937850E053C0B2397B2598DD45409F64937850E053C0B2397B2598DD45406AF3F7395BE053C06C1E0BFAA0DD45406AF3F7395BE053C0
1987,8.08281277465e+38,C31:14,0103000020E610000001000000050000006C1E0BFAA0DD45409F64937850E053C06C1E0BFAA0DD4540D4D52EB745E053C0B2397B2598DD4540D4D52EB745E053C0B2397B2598DD45409F64937850E053C06C1E0BFAA0DD45409F64937850E053C0
1988,8.08281277465e+38,C31:15,0103000020E610000001000000050000006C1E0BFAA0DD4540D4D52EB745E053C06C1E0BFAA0DD45400947CAF53AE053C0B2397B2598DD45400947CAF53AE053C0B2397B2598DD4540D4D52EB745E053C06C1E0BFAA0DD4540D4D52EB745E053C0
1989,8.08281277465e+38,C31:16,0103000020E610000001000000050000006C1E0BFAA0DD45400947CAF53AE053C06C1E0BFAA0DD45403EB8653430E053C0B2397B2598DD45403EB8653430E053C0B2397B2598DD45400947CAF53AE053C06C1E0BFAA0DD45400947CAF53AE053C0
1990,8.08281277465e+38,C31:17,0103000020E610000001000000050000006C1E0BFAA0DD45403EB8653430E053C06C1E0BFAA0DD45407329017325E053C0B2397B2598DD45407329017325E053C0B2397B2598DD45403EB8653430E053C06C1E0BFAA0DD45403EB8653430E053C0
1991,8.08281277465e+38,C31:18,0103000020E610000001000000050000006C1E0BFAA0DD45407329017325E053C06C1E0BFAA0DD4540A89A9CB11AE053C0B2397B2598DD4540A89A9CB11AE053C0B2397B2598DD45407329017325E053C06C1E0BFAA0DD45407329017325E053C0
1992,8.08281277465e+38,C31:19,0103000020E610000001000000050000006C1E0BFAA0DD4540A89A9CB11AE053C06C1E0BFAA0DD4540DD0B38F00FE053C0B2397B2598DD4540DD0B38F00FE053C0B2397B2598DD4540A89A9CB11AE053C06C1E0BFAA0DD4540A89A9CB11AE053C0
1993,8.08281277465e+38,C31:20,0103000020E610000001000000050000006C1E0BFAA0DD4540DD0B38F00FE053C06C1E0BFAA0DD4540127DD32E05E053C0B2397B2598DD4540127DD32E05E053C0B2397B2598DD4540DD0B38F00FE053C06C1E0BFAA0DD4540DD0B38F00FE053C0
1994,8.08281277465e+38,C31:21,0103000020E610000001000000050000006C1E0BFAA0DD4540127DD32E05E053C06C1E0BFAA0DD454047EE6E6DFADF53C0B2397B2598DD454047EE6E6DFADF53C0B2397B2598DD4540127DD32E05E053C06C1E0BFAA0DD4540127DD32E05E053C0
1995,8.08281277465e+38,C31:22,0103000020E610000001000000050000006C1E0BFAA0DD454047EE6E6DFADF53C06C1E0BFAA0DD45407C5F0AACEFDF53C0B2397B2598DD45407C5F0AACEFDF53C0B2397B2598DD454047EE6E6DFADF53C06C1E0BFAA0DD454047EE6E6DFADF53C0
1996,8.08281277465e+38,C31:23,0103000020E610000001000000050000006C1E0BFAA0DD45407C5F0AACEFDF53C06C1E0BFAA0DD4540B1D0A5EAE4DF53C0B2397B2598DD4540B1D0A5EAE4DF53C0B2397B2598DD45407C5F0AACEFDF53C06C1E0BFAA0DD45407C5F0AACEFDF53C0
1997,8.08281277465e+38,C31:24,0103000020E610000001000000050000006C1E0BFAA0DD4540B1D0A5EAE4DF53C06C1E0BFAA0DD4540E6414129DADF53C0B2397B2598DD4540E6414129DADF53C0B2397B2598DD4540B1D0A5EAE4DF53C06C1E0BFAA0DD4540B1D0A5EAE4DF53C0
1998,8.08281277465e+38,C31:25,0103000020E610000001000000050000006C1E0BFAA0DD4540E6414129DADF53C06C1E0BFAA0DD45401BB3DC67CFDF53C0B2397B2598DD45401BB3DC67CFDF53C0B2397B2598DD4540E6414129DADF53C06C1E0BFAA0DD4540E6414129DADF53C0
1999,8.08281277465e+38,C31:26,0103000020E610000001000000050000006C1E0BFAA0DD45401BB3DC67CFDF53C06C1E0BFAA0DD4540502478A6C4DF53C0B2397B2598DD4540502478A6C4DF53C0B2397B2598DD45401BB3DC67CFDF53C06C1E0BFAA0DD45401BB3DC67CFDF53C0
2000,8.08281277465e+38,C31:27,0103000020E610000001000000050000006C1E0BFAA0DD4540502478A6C4DF53C06C1E0BFAA0DD4540859513E5B9DF53C0B2397B2598DD4540859513E5B9DF53C0B2397B2598DD4540502478A6C4DF53C06C1E0BFAA0DD4540502478A6C4DF53C0
2001,8.08281277465e+38,C31:28,0103000020E610000001000000050000006C1E0BFAA0DD4540859513E5B9DF53C06C1E0BFAA0DD4540BA06AF23AFDF53C0B2397B2598DD4540BA06AF23AFDF53C0B2397B2598DD4540859513E5B9DF53C06C1E0BFAA0DD4540859513E5B9DF53C0
2002,8.08281277465e+38,C31:29,0103000020E610000001000000050000006C1E0BFAA0DD4540BA06AF23AFDF53C06C1E0BFAA0DD4540EF774A62A4DF53C0B2397B2598DD4540EF774A62A4DF53C0B2397B2598DD4540BA06AF23AFDF53C06C1E0BFAA0DD4540BA06AF23AFDF53C0
2003,8.08281277465e+38,C31:30,0103000020E610000001000000050000006C1E0BFAA0DD4540EF774A62A4DF53C06C1E0BFAA0DD454024E9E5A099DF53C0B2397B2598DD454024E9E5A099DF53C0B2397B2598DD4540EF774A62A4DF53C06C1E0BFAA0DD4540EF774A62A4DF53C0
2004,8.08281277465e+38,C31:31,0103000020E610000001000000050000006C1E0BFAA0DD454024E9E5A099DF53C06C1E0BFAA0DD4540595A81DF8EDF53C0B2397B2598DD4540595A81DF8EDF53C0B2397B2598DD454024E9E5A099DF53C06C1E0BFAA0DD454024E9E5A099DF53C0
2005,8.08281277465e+38,C31:32,0103000020E610000001000000050000006C1E0BFAA0DD4540595A81DF8EDF53C06C1E0BFAA0DD45408ECB1C1E84DF53C0B2397B2598DD45408ECB1C1E84DF53C0B2397B2598DD4540595A81DF8EDF53C06C1E0BFAA0DD4540595A81DF8EDF53C0
2006,8.08281277465e+38,C31:33,0103000020E610000001000000050000006C1E0BFAA0DD45408ECB1C1E84DF53C06C1E0BFAA0DD4540C33CB85C79DF53C0B2397B2598DD4540C33CB85C79DF53C0B2397B2598DD45408ECB1C1E84DF53C06C1E0BFAA0DD45408ECB1C1E84DF53C0
2007,8.08281277465e+38,C31:34,0103000020E610000001000000050000006C1E0BFAA0DD4540C33CB85C79DF53C06C1E0BFAA0DD4540F8AD539B6EDF53C0B2397B2598DD4540F8AD539B6EDF53C0B2397B2598DD4540C33CB85C79DF53C06C1E0BFAA0DD4540C33CB85C79DF53C0
2008,8.08281277465e+38,C31:35,0103000020E610000001000000050000006C1E0BFAA0DD4540F8AD539B6EDF53C06C1E0BFAA0DD45402D1FEFD963DF53C0B2397B2598DD45402D1FEFD963DF53C0B2397B2598DD4540F8AD539B6EDF53C06C1E0BFAA0DD4540F8AD539B6EDF53C0
2009,8.08281277465e+38,C31:36,0103000020E610000001000000050000006C1E0BFAA0DD45402D1FEFD963DF53C06C1E0BFAA0DD454062908A1859DF53C0B2397B2598DD454062908A1859DF53C0B2397B2598DD45402D1FEFD963DF53C06C1E0BFAA0DD45402D1FEFD963DF53C0
