inter_cos,Bin limit,Bin Label,Bin Counts
0.403172758,,,
0.367791329,,,
0.387964323,,,
0.38671434,,,
0.5046108,,,
0.515881413,,,
0.430557671,,,
0.423646892,,,
0.362144627,,,
0.343523271,,,
0.272267628,,,
0.304074026,,,
0.295614901,,,
0.293001981,,,
0.276628261,,,
0.355957247,,,
0.38092853,,,
0.49272677,,,
0.52608619,,,
0.549872475,,,
0.473902586,,,
0.46551152,,,
0.369671796,,,
0.307716732,,,
0.369821602,,,
0.302981541,,,
0.274334881,,,
0.29155763,,,
0.342278437,,,
0.363992119,,,
0.381262584,,,
0.389942837,,,
0.493350841,,,
0.528965933,,,
0.527932291,,,
0.528855736,,,
0.461052873,,,
0.46478325,,,
0.36902086,,,
0.353672807,,,
0.357686398,,,
0.373177154,,,
0.365238506,,,
0.310453494,,,
0.329480285,,,
0.352844358,,,
0.383574064,,,
0.393843958,,,
0.523023433,,,
0.980118431,,,
0.964173735,,,
0.955670726,,,
0.34783801,,,
0.327309012,,,
0.252357676,,,
0.24299644,,,
0.199731386,,,
0.431369262,,,
0.378314158,,,
0.325539639,,,
0.358663687,,,
0.495348981,,,
0.530785109,,,
0.654406472,,,
0.759841058,,,
0.800962161,,,
0.922953961,,,
0.989736427,,,
0.43404764,,,
0.376095341,,,
0.291417288,,,
0.209697717,,,
0.217518799,,,
0.133596275,,,
0.259978723,,,
0.247371641,,,
0.188978978,,,
0.315823172,,,
0.481719284,,,
0.460330472,,,
0.595341879,,,
0.745553498,,,
0.882384338,,,
0.768606409,,,
0.392245879,,,
0.479077057,,,
0.414852041,,,
0.29024518,,,
0.284685416,,,
0.239714326,,,
0.180678905,,,
0.071015475,,,
0.175875143,,,
0.211377881,,,
0.254214393,,,
0.421797689,,,
0.498760354,,,
0.593760287,,,
0.764630076,,,
0.835292187,,,
0.350941983,,,
0.396847485,,,
0.442997068,,,
0.531793332,,,
0.470039319,,,
0.412233781,,,
0.29887174,,,
0.261676577,,,
0.105045917,,,
0.055978376,,,
0.150941086,,,
0.233404588,,,
0.22311997,,,
0.26723609,,,
0.335479912,,,
0.464432096,,,
0.589364264,,,
0.74824473,,,
0.762485996,,,
0.341475419,,,
0.35946188,,,
0.397654212,,,
0.392236804,,,
0.418064345,,,
0.417525909,,,
0.449899856,,,
0.454892432,,,
0.37698635,,,
0.260634096,,,
0.237504663,,,
0.140622373,,,
0.132264388,,,
0.181197008,,,
0.198386469,,,
0.20246161,,,
0.207744356,,,
0.323725047,,,
0.395192052,,,
0.502635295,,,
0.66093423,,,
0.356482077,,,
0.356821938,,,
0.363661442,,,
0.357618804,,,
0.478262359,,,
0.538368993,,,
0.471685649,,,
0.509670941,,,
0.390709077,,,
0.425772349,,,
0.295374507,,,
0.288308134,,,
0.317119128,,,
0.251509044,,,
0.218591726,,,
0.17987641,,,
0.159422464,,,
0.181596257,,,
0.187348414,,,
0.238309151,,,
0.374888165,,,
0.420734176,,,
0.565055589,,,
0.471385356,,,
0.551486231,,,
0.585790871,,,
0.373288902,,,
0.438080028,,,
0.445554246,,,
0.506084104,,,
0.388544584,,,
0.364287792,,,
0.345508307,,,
0.314318407,,,
0.310935337,,,
0.22541783,,,
0.284501915,,,
0.22037297,,,
0.164111645,,,
0.17068692,,,
0.224327452,,,
0.234114975,,,
0.305350298,,,
0.385170058,,,
0.411032046,,,
0.474020178,,,
0.508755992,,,
0.526273708,,,
0.371543975,,,
0.440177874,,,
0.339699526,,,
0.408559633,,,
0.487708137,,,
0.388565643,,,
0.3846746,,,
0.381121327,,,
0.341572601,,,
0.137523419,,,
0.24315842,,,
0.233930547,,,
0.142034164,,,
0.156622215,,,
0.181334092,,,
0.225320034,,,
0.348454295,,,
0.480272872,,,
0.423747412,,,
0.457371141,,,
0.457000733,,,
0.269288762,,,
0.282947001,,,
0.301137188,,,
0.413324066,,,
0.454954814,,,
0.370834299,,,
0.364110231,,,
0.281153339,,,
0.294162246,,,
0.185357604,,,
0.204489835,,,
0.185902529,,,
0.122434831,,,
0.124869532,,,
0.207503233,,,
0.265199082,,,
0.266064412,,,
0.496056408,,,
0.40348283,,,
0.451582782,,,
0.444625547,,,
0.285109389,,,
0.356942685,,,
0.341934566,,,
0.365591739,,,
0.335588715,,,
0.409486382,,,
0.415925733,,,
0.365595418,,,
0.368408529,,,
0.265042878,,,
0.269418794,,,
0.289553507,,,
0.209943433,,,
0.149948216,,,
0.232999039,,,
0.240344389,,,
0.2491145,,,
0.332068236,,,
0.360042634,,,
0.378596181,,,
0.280367464,,,
0.250042017,,,
0.218821039,,,
0.264174335,,,
0.269220994,,,
0.331083795,,,
0.383509143,,,
0.281358077,,,
0.331168555,,,
0.345006322,,,
0.290359319,,,
0.37358056,,,
0.462775731,,,
0.4133169,,,
0.402563999,,,
0.369502351,,,
0.369657914,,,
0.287437047,,,
0.296186506,,,
0.433473973,,,
0.301741804,,,
0.233065852,,,
0.280169034,,,
0.269684437,,,
0.225669802,,,
0.260162236,,,
0.306614486,,,
0.380861111,,,
0.410168462,,,
0.443665894,,,
0.398495257,,,
0.342813994,,,
0.362799499,,,
0.446539173,,,
0.48165876,,,
0.415734718,,,
0.344262206,,,
0.305137543,,,
0.349897092,,,
0.386676907,,,
0.246423222,,,
0.332322935,,,
0.264056311,,,
0.294411646,,,
0.32229872,,,
0.267981874,,,
0.237770915,,,
0.260247379,,,
0.389798558,,,
0.415281201,,,
0.361187535,,,
0.343047512,,,
0.403388048,,,
0.458740109,,,
0.478578684,,,
0.306853102,,,
0.264439476,,,
0.279607841,,,
0.304933475,,,
0.34107547,,,
0.373504911,,,
0.216019225,,,
0.174245426,,,
0.302540458,,,
0.294448258,,,
0.330737535,,,
0.344286461,,,
0.303345748,,,
0.341885021,,,
0.456936765,,,
0.436662851,,,
0.451844492,,,
0.496444249,,,
0.50784992,,,
0.400880608,,,
0.339448927,,,
0.336907837,,,
0.37017247,,,
0.077866329,,,
0.21773939,,,
0.119237946,,,
0.279267067,,,
0.335306373,,,
0.267450245,,,
0.333300038,,,
0.402305281,,,
0.499069516,,,
0.504682183,,,
0.49356106,,,
0.290629139,,,
0.304084879,,,
0.348174787,,,
0.346307008,,,
0.118207466,,,
0.039603108,,,
0.225901212,,,
0.122157953,,,
0.165106,,,
0.322125793,,,
0.267497737,,,
0.266987998,,,
0.318108565,,,
0.451316082,,,
0.47224958,,,
0.438150626,,,
0.387173296,,,
0.373010056,,,
0.386330093,,,
0.376081256,,,
0.387293367,,,
0.136710539,,,
0.126028942,,,
0.105360838,,,
0.143812678,,,
0.187376506,,,
0.295345201,,,
0.169273311,,,
0.272846774,,,
0.404264251,,,
0.469380954,,,
0.446242934,,,
0.376196547,,,
0.378577807,,,
0.310607011,,,
0.263284657,,,
0.188494877,,,
0.255817518,,,
0.289542891,,,
0.241137868,,,
0.221224634,,,
0.198781339,,,
0.202208312,,,
0.217924708,,,
0.265900756,,,
0.34747159,,,
0.477236074,,,
0.446863077,,,
0.438198905,,,
0.376484622,,,
0.324934138,,,
0.291036147,,,
0.24891357,,,
0.258694634,,,
0.169732409,,,
0.231918622,,,
0.313697777,,,
0.225358672,,,
0.196093581,,,
0.243588563,,,
0.359031047,,,
0.291413925,,,
0.288942701,,,
0.252344404,,,
0.292122344,,,
0.294451172,,,
0.400917839,,,
0.434326598,,,
0.580132572,,,
0.564936209,,,
0.562149541,,,
0.562362646,,,
0.506929373,,,
0.480853311,,,
0.41809761,,,
0.378547739,,,
0.260372552,,,
0.190259605,,,
0.247724553,,,
0.211224689,,,
0.395729278,,,
0.377825945,,,
0.350199168,,,
0.455384223,,,
0.454595699,,,
0.454578095,,,
0.43259295,,,
0.444382457,,,
0.444300388,,,
0.567158037,,,
0.576426373,,,
0.409761395,,,
0.42761774,,,
0.328895609,,,
0.306017623,,,
0.268513016,,,
0.344071611,,,
0.286953078,,,
0.348437942,,,
0.352735208,,,
0.424638126,,,
0.445744103,,,
0.550771484,,,
0.527786611,,,
0.558817017,,,
0.482377321,,,
0.502598819,,,
0.418377801,,,
0.32336395,,,
0.423325696,,,
0.329876096,,,
0.331338134,,,
0.347332654,,,
0.392384476,,,
0.442047206,,,
0.45852902,,,
0.442901886,,,
0.552021939,,,
0.532263782,,,
0.531863877,,,
0.534743275,,,
0.492143646,,,
0.500719852,,,
0.420446839,,,
0.409729732,,,
0.404569859,,,
0.418877052,,,
0.408939394,,,
0.373726635,,,
0.381920197,,,
0.420052391,,,
0.434172908,,,
0.444343116,,,
0.529319203,,,
0.973787651,,,
0.975351364,,,
0.303482763,,,
0.290036987,,,
0.212762795,,,
0.192239518,,,
0.156307203,,,
0.370920304,,,
0.334472816,,,
0.29538815,,,
0.336136112,,,
0.461484104,,,
0.504726181,,,
0.619260228,,,
0.728984903,,,
0.769582465,,,
0.900838206,,,
0.956056882,,,
0.410881415,,,
0.333437683,,,
0.254787724,,,
0.172037318,,,
0.163071569,,,
0.087500042,,,
0.194697267,,,
0.190052883,,,
0.153472526,,,
0.284781065,,,
0.449890912,,,
0.431941625,,,
0.56700753,,,
0.719119819,,,
0.84449488,,,
0.711253338,,,
0.372397224,,,
0.456526271,,,
0.399916286,,,
0.263645697,,,
0.262703606,,,
0.19947778,,,
0.115417644,,,
0.088508757,,,
0.153028841,,,
0.201649909,,,
0.376253467,,,
0.462539681,,,
0.554463443,,,
0.736053882,,,
0.794087799,,,
0.336986322,,,
0.372757651,,,
0.372263961,,,
0.478907431,,,
0.427442619,,,
0.371426079,,,
0.257882834,,,
0.214489762,,,
0.039386208,,,
0.060604347,,,
0.146462453,,,
0.151812109,,,
0.196560714,,,
0.276145902,,,
0.41978373,,,
0.543941692,,,
0.663869287,,,
0.667869274,,,
0.321035354,,,
0.334801638,,,
0.367890892,,,
0.359978141,,,
0.419614104,,,
0.377654177,,,
0.428504847,,,
0.419908389,,,
0.3373134,,,
0.238503272,,,
0.201661657,,,
0.069093821,,,
0.065401078,,,
0.111087608,,,
0.118434761,,,
0.13119386,,,
0.149996423,,,
0.264052685,,,
0.337172288,,,
0.420758133,,,
0.563837784,,,
0.347161971,,,
0.346708198,,,
0.333192291,,,
0.322635812,,,
0.48733018,,,
0.545530769,,,
0.476186085,,,
0.498485772,,,
0.380730582,,,
0.432065234,,,
0.272332812,,,
0.259181328,,,
0.29823251,,,
0.222280622,,,
0.151172071,,,
0.130362492,,,
0.118446402,,,
0.131151584,,,
0.134925539,,,
0.18800766,,,
0.326985157,,,
0.374803864,,,
0.506853833,,,
0.413748419,,,
0.469786988,,,
0.504477434,,,
0.363330683,,,
0.445578661,,,
0.443409449,,,
0.494286147,,,
0.397249337,,,
0.403241789,,,
0.328350339,,,
0.300605779,,,
0.321907743,,,
0.210498765,,,
0.239297211,,,
0.175751486,,,
0.11719076,,,
0.125992795,,,
0.172399252,,,
0.183855801,,,
0.259845089,,,
0.329460552,,,
0.339465361,,,
0.416208248,,,
0.445036169,,,
0.466546327,,,
0.384298234,,,
0.463931353,,,
0.317778568,,,
0.394363863,,,
0.472881991,,,
0.392914852,,,
0.355155266,,,
0.370290168,,,
0.348944143,,,
0.138898953,,,
0.211284192,,,
0.201588357,,,
0.111563191,,,
0.129418927,,,
0.152774193,,,
0.190426288,,,
0.29812658,,,
0.400552224,,,
0.379900292,,,
0.4399262,,,
0.427665273,,,
0.295560995,,,
0.298828681,,,
0.321293712,,,
0.424086011,,,
0.476202631,,,
0.374701678,,,
0.351801014,,,
0.292069898,,,
0.301817303,,,
0.186455809,,,
0.175791311,,,
0.173741597,,,
0.133946504,,,
0.120655114,,,
0.212287158,,,
0.253715515,,,
0.262482361,,,
0.475392648,,,
0.39763935,,,
0.444951206,,,
0.446232576,,,
0.324430646,,,
0.378250296,,,
0.370354079,,,
0.393080461,,,
0.410777726,,,
0.4272806,,,
0.375320028,,,
0.385031227,,,
0.286858964,,,
0.280640093,,,
0.29026888,,,
0.235632226,,,
0.173631006,,,
0.255144623,,,
0.247180441,,,
0.243912326,,,
0.29525537,,,
0.310969595,,,
0.381391621,,,
0.28232973,,,
0.255026192,,,
0.228516653,,,
0.26410013,,,
0.267574414,,,
0.332408456,,,
0.37100933,,,
0.313592582,,,
0.295889684,,,
0.369453014,,,
0.373620532,,,
0.327643813,,,
0.409285008,,,
0.500607012,,,
0.399071627,,,
0.403101699,,,
0.41164147,,,
0.361674922,,,
0.398619379,,,
0.296956019,,,
0.291667831,,,
0.404698152,,,
0.320242896,,,
0.231018523,,,
0.27855826,,,
0.263750408,,,
0.266530407,,,
0.292478443,,,
0.3286126,,,
0.405901975,,,
0.355000044,,,
0.434152131,,,
0.466702929,,,
0.430931043,,,
0.349214846,,,
0.369060983,,,
0.436542071,,,
0.487533878,,,
0.390284078,,,
0.331061103,,,
0.285048985,,,
0.332047503,,,
0.366966837,,,
0.227660106,,,
0.306339832,,,
0.237883041,,,
0.282932334,,,
0.320227479,,,
0.292858683,,,
0.283067894,,,
0.299461621,,,
0.339548768,,,
0.353722526,,,
0.427745815,,,
0.447415576,,,
0.393090185,,,
0.331042969,,,
0.398823434,,,
0.436524868,,,
0.485790128,,,
0.285331312,,,
0.234781074,,,
0.249868364,,,
0.273438372,,,
0.331174849,,,
0.36091066,,,
0.258168456,,,
0.283070915,,,
0.239672308,,,
0.353859032,,,
0.341684395,,,
0.3569895,,,
0.326981172,,,
0.36073618,,,
0.445982484,,,
0.425880081,,,
0.428902386,,,
0.500559394,,,
0.488397522,,,
0.427867774,,,
0.320470772,,,
0.316108495,,,
0.382494946,,,
0.107846794,,,
0.237380322,,,
0.157754553,,,
0.233845604,,,
0.321091317,,,
0.311950448,,,
0.345322879,,,
0.275323027,,,
0.34175799,,,
0.393019027,,,
0.491887183,,,
0.489068765,,,
0.49022301,,,
0.346772198,,,
0.352002637,,,
0.332423965,,,
0.331795324,,,
0.140790984,,,
0.06101706,,,
0.245991223,,,
0.170294483,,,
0.31627705,,,
0.380190285,,,
0.209548039,,,
0.348676285,,,
0.301123968,,,
0.297121534,,,
0.337036089,,,
0.436150404,,,
0.453006659,,,
0.430866761,,,
0.408719791,,,
0.416127386,,,
0.431121556,,,
0.416718604,,,
0.429280715,,,
0.149205732,,,
0.151213468,,,
0.121838041,,,
0.188685496,,,
0.239173113,,,
0.349446279,,,
0.21461679,,,
0.313370009,,,
0.405548316,,,
0.450320479,,,
0.440209567,,,
0.419723659,,,
0.419564705,,,
0.303681102,,,
0.264417712,,,
0.197278918,,,
0.279078882,,,
0.32540167,,,
0.292673046,,,
0.287181898,,,
0.256227346,,,
0.246287437,,,
0.261381829,,,
0.292957336,,,
0.33980599,,,
0.448862687,,,
0.396170019,,,
0.421393778,,,
0.417395259,,,
0.322465702,,,
0.295509008,,,
0.254879089,,,
0.267389166,,,
0.191048199,,,
0.277849958,,,
0.357146045,,,
0.272858793,,,
0.242854143,,,
0.289845208,,,
0.349159903,,,
0.289928439,,,
0.297421154,,,
0.291674183,,,
0.33589454,,,
0.327671532,,,
0.377788759,,,
0.433059096,,,
0.594614095,,,
0.579624739,,,
0.579097258,,,
0.578759563,,,
0.49666119,,,
0.473486347,,,
0.406728188,,,
0.368255023,,,
0.286772181,,,
0.211594881,,,
0.279221079,,,
0.236888445,,,
0.35508894,,,
0.336742814,,,
0.319377803,,,
0.46762904,,,
0.463431394,,,
0.462643131,,,
0.428939854,,,
0.44854983,,,
0.45049501,,,
0.583653553,,,
0.590615084,,,
0.40834476,,,
0.405693408,,,
0.34387954,,,
0.322337445,,,
0.274221494,,,
0.339515474,,,
0.286647994,,,
0.314074285,,,
0.313281447,,,
0.406037675,,,
0.442073816,,,
0.56297239,,,
0.522323855,,,
0.559326174,,,
0.448780162,,,
0.462595057,,,
0.414828147,,,
0.332324452,,,
0.420338609,,,
0.322253561,,,
0.301144464,,,
0.31284742,,,
0.375807173,,,
0.407070093,,,
0.428807756,,,
0.453825432,,,
0.565256152,,,
0.53356025,,,
0.533517935,,,
0.531599554,,,
0.457722463,,,
0.469318019,,,
0.420761938,,,
0.404747722,,,
0.403610593,,,
0.409577962,,,
0.402357858,,,
0.345241261,,,
0.356473354,,,
0.390095596,,,
0.441768198,,,
0.454785558,,,
0.526302454,,,
0.997253033,,,
0.333485146,,,
0.329537454,,,
0.251147434,,,
0.244625043,,,
0.20051876,,,
0.395002588,,,
0.308453663,,,
0.254661979,,,
0.259640198,,,
0.409261913,,,
0.406245321,,,
0.507313352,,,
0.647587169,,,
0.687275822,,,
0.857925601,,,
0.9380326,,,
0.463040864,,,
0.396399969,,,
0.288701303,,,
0.206002288,,,
0.193060453,,,
0.107914282,,,
0.225624723,,,
0.170863363,,,
0.090426551,,,
0.200688901,,,
0.364442065,,,
0.336612313,,,
0.443191991,,,
0.632551989,,,
0.781901279,,,
0.686350906,,,
0.420893973,,,
0.512839193,,,
0.455606318,,,
0.323951229,,,
0.320500781,,,
0.249523594,,,
0.149619466,,,
0.009561814,,,
0.076264424,,,
0.099515094,,,
0.135912375,,,
0.270776234,,,
0.342672797,,,
0.44728232,,,
0.650208162,,,
0.744134188,,,
0.377118546,,,
0.40796354,,,
0.421762685,,,
0.521344008,,,
0.480164751,,,
0.404169303,,,
0.302039407,,,
0.27758499,,,
0.063001669,,,
0.045223911,,,
0.099759282,,,
0.08241829,,,
0.120545165,,,
0.169122077,,,
0.29300768,,,
0.42768481,,,
0.587986886,,,
0.616492016,,,
0.345953556,,,
0.364941406,,,
0.403951701,,,
0.3986829,,,
0.436687557,,,
0.422810351,,,
0.470871147,,,
0.467473369,,,
0.358707524,,,
0.273544134,,,
0.228915508,,,
0.070908434,,,
0.052106955,,,
0.070435003,,,
0.082856086,,,
0.071195687,,,
0.069145072,,,
0.165954298,,,
0.22389608,,,
0.344342757,,,
0.504647695,,,
0.385951443,,,
0.384382669,,,
0.378104961,,,
0.365160309,,,
0.461796052,,,
0.540923924,,,
0.480965844,,,
0.524449632,,,
0.405705257,,,
0.46684759,,,
0.304260224,,,
0.26692888,,,
0.333596663,,,
0.247645217,,,
0.161131472,,,
0.112730654,,,
0.077561022,,,
0.091334438,,,
0.064682129,,,
0.101226303,,,
0.216104952,,,
0.256844756,,,
0.418813717,,,
0.327898278,,,
0.431141347,,,
0.464739043,,,
0.400673831,,,
0.432408885,,,
0.449049476,,,
0.512794051,,,
0.428610617,,,
0.439910425,,,
0.34390549,,,
0.323321454,,,
0.332279037,,,
0.244547486,,,
0.249423463,,,
0.152508389,,,
0.07413152,,,
0.094905443,,,
0.116103807,,,
0.116034378,,,
0.165286893,,,
0.225858612,,,
0.255027727,,,
0.323425675,,,
0.362504385,,,
0.374174985,,,
0.352423111,,,
0.443350925,,,
0.316576282,,,
0.392676446,,,
0.488486847,,,
0.406388087,,,
0.373165528,,,
0.376201898,,,
0.360466901,,,
0.154270308,,,
0.225380305,,,
0.179134677,,,
0.091321595,,,
0.10268982,,,
0.111156059,,,
0.12657909,,,
0.2148441,,,
0.32291557,,,
0.283015337,,,
0.341537583,,,
0.346452928,,,
0.274557799,,,
0.401199715,,,
0.466456368,,,
0.391175638,,,
0.360853697,,,
0.285310999,,,
0.284194502,,,
0.177439436,,,
0.156187575,,,
0.12957873,,,
0.102409737,,,
0.081925319,,,
0.147433382,,,
0.188279445,,,
0.185087649,,,
0.389233706,,,
0.312984895,,,
0.360139123,,,
0.389695562,,,
0.312461899,,,
0.322066661,,,
0.366250277,,,
0.346845349,,,
0.411582733,,,
0.416822837,,,
0.363229428,,,
0.380576847,,,
0.278309641,,,
0.252304936,,,
0.248050874,,,
0.203877331,,,
0.141121149,,,
0.186196876,,,
0.168572012,,,
0.16343521,,,
0.261836887,,,
0.316477983,,,
0.339973185,,,
0.310567547,,,
0.2815247,,,
0.291879103,,,
0.306322202,,,
0.353147173,,,
0.399219424,,,
0.266863573,,,
0.332923299,,,
0.372198019,,,
0.391349174,,,
0.509074628,,,
0.385473743,,,
0.408973981,,,
0.398833011,,,
0.343008202,,,
0.350568343,,,
0.254220082,,,
0.246066644,,,
0.376405294,,,
0.296896206,,,
0.283154641,,,
0.315379422,,,
0.287111589,,,
0.239093779,,,
0.406197728,,,
0.430058075,,,
0.488901036,,,
0.44171177,,,
0.354165648,,,
0.359121789,,,
0.424681629,,,
0.475004996,,,
0.375184209,,,
0.327163845,,,
0.37300483,,,
0.40664073,,,
0.263156592,,,
0.334802893,,,
0.260785625,,,
0.310346616,,,
0.343747248,,,
0.251460533,,,
0.233989416,,,
0.256722105,,,
0.316709073,,,
0.354705858,,,
0.413239865,,,
0.453174609,,,
0.417187167,,,
0.370705121,,,
0.424214312,,,
0.474600473,,,
0.496247795,,,
0.321619539,,,
0.259908491,,,
0.269639753,,,
0.278654934,,,
0.341908653,,,
0.384092971,,,
0.243199165,,,
0.241517051,,,
0.304393317,,,
0.295355147,,,
0.332110804,,,
0.358854321,,,
0.347643238,,,
0.39398845,,,
0.4989614,,,
0.475128822,,,
0.477145424,,,
0.533126165,,,
0.516656265,,,
0.445896707,,,
0.365617785,,,
0.357622636,,,
0.387546503,,,
0.098842861,,,
0.193832054,,,
0.122207416,,,
0.189774611,,,
0.285216047,,,
0.289514868,,,
0.351533739,,,
0.284423892,,,
0.357774129,,,
0.421340432,,,
0.554346557,,,
0.545023831,,,
0.521684891,,,
0.35947539,,,
0.372430417,,,
0.378076819,,,
0.378544603,,,
0.12801814,,,
0.020088148,,,
0.196715092,,,
0.139306339,,,
0.291749181,,,
0.317098897,,,
0.190796524,,,
0.327978821,,,
0.301476361,,,
0.306081684,,,
0.356126593,,,
0.491806894,,,
0.517558266,,,
0.458945829,,,
0.415318744,,,
0.441515597,,,
0.463382631,,,
0.440696574,,,
0.451597946,,,
0.125800906,,,
0.115391664,,,
0.108133824,,,
0.140714622,,,
0.167476561,,,
0.289156394,,,
0.207266681,,,
0.287951581,,,
0.427740358,,,
0.512419512,,,
0.496585057,,,
0.438336767,,,
0.435507987,,,
0.30006173,,,
0.244037981,,,
0.166649422,,,
0.251339348,,,
0.273254835,,,
0.225557822,,,
0.235854721,,,
0.210881944,,,
0.216777006,,,
0.250024299,,,
0.324090271,,,
0.405832418,,,
0.522371847,,,
0.504145577,,,
0.507624145,,,
0.435776783,,,
0.334494889,,,
0.30172909,,,
0.241708219,,,
0.260331275,,,
0.166518452,,,
0.233219348,,,
0.295088696,,,
0.222773415,,,
0.206400136,,,
0.276602676,,,
0.363534691,,,
0.269928982,,,
0.24944156,,,
0.287507254,,,
0.306177677,,,
0.335756066,,,
0.466075707,,,
0.487962858,,,
0.669684935,,,
0.658400161,,,
0.657478231,,,
0.660969483,,,
0.534672128,,,
0.51421936,,,
0.441739061,,,
0.375548487,,,
0.281248307,,,
0.220710334,,,
0.276615837,,,
0.250459312,,,
0.450637399,,,
0.428304354,,,
0.412835575,,,
0.505885368,,,
0.499530056,,,
0.492972246,,,
0.487444486,,,
0.504985696,,,
0.50393217,,,
0.654447997,,,
0.66403384,,,
0.447903203,,,
0.429313769,,,
0.340778556,,,
0.32498737,,,
0.315711954,,,
0.409213378,,,
0.332991544,,,
0.395183986,,,
0.409368245,,,
0.490407906,,,
0.502291421,,,
0.643557667,,,
0.554875729,,,
0.601883303,,,
0.50019799,,,
0.491404192,,,
0.481855917,,,
0.364823118,,,
0.48402575,,,
0.390409839,,,
0.381318387,,,
0.396154759,,,
0.445719275,,,
0.497388942,,,
0.515399029,,,
0.49537726,,,
0.648751799,,,
0.577368101,,,
0.576800811,,,
0.576266136,,,
0.48974945,,,
0.501718623,,,
0.483272166,,,
0.459514821,,,
0.454412786,,,
0.46326273,,,
0.45118648,,,
0.423374671,,,
0.434326053,,,
0.487363851,,,
0.493062084,,,
0.501871224,,,
0.564084587,,,
0.320529188,,,
0.314997132,,,
0.231129978,,,
0.234383764,,,
0.186228122,,,
0.377648547,,,
0.294321925,,,
0.240343648,,,
0.252804958,,,
0.39868747,,,
0.397654236,,,
0.498067901,,,
0.635032601,,,
0.674779681,,,
0.844093152,,,
0.923010755,,,
0.450676846,,,
0.381334248,,,
0.274014767,,,
0.185904232,,,
0.173739677,,,
0.093342802,,,
0.206088502,,,
0.161210254,,,
0.081351583,,,
0.190739167,,,
0.354760931,,,
0.334940785,,,
0.435846786,,,
0.623437236,,,
0.765655532,,,
0.676266131,,,
0.435928267,,,
0.499780166,,,
0.443703643,,,
0.311225275,,,
0.308599789,,,
0.230879221,,,
0.121947907,,,
0.056732544,,,
0.086597642,,,
0.122302976,,,
0.253432343,,,
0.330734363,,,
0.429537883,,,
0.637702822,,,
0.725419385,,,
0.395346571,,,
0.421419656,,,
0.396996041,,,
0.497578243,,,
0.463351371,,,
0.389492385,,,
0.286885191,,,
0.258833094,,,
0.036398065,,,
0.025115812,,,
0.081753555,,,
0.06817747,,,
0.102075555,,,
0.156811385,,,
0.279765342,,,
0.414859017,,,
0.567355134,,,
0.595279669,,,
0.361619515,,,
0.378876884,,,
0.414588321,,,
0.407192923,,,
0.426087543,,,
0.401170375,,,
0.450558319,,,
0.447753027,,,
0.337497293,,,
0.252861282,,,
0.210363771,,,
0.049863593,,,
0.032096243,,,
0.050842027,,,
0.066853233,,,
0.058965817,,,
0.061325924,,,
0.15220844,,,
0.2065537,,,
0.329098059,,,
0.483065537,,,
0.405525125,,,
0.40280123,,,
0.384257699,,,
0.368765386,,,
0.4512686,,,
0.528880623,,,
0.468333564,,,
0.509395577,,,
0.389895305,,,
0.448977623,,,
0.283355397,,,
0.242525241,,,
0.311009829,,,
0.2347885,,,
0.138824954,,,
0.094316594,,,
0.063219533,,,
0.079645,,,
0.05146371,,,
0.092559319,,,
0.207553656,,,
0.249673774,,,
0.409281812,,,
0.321062655,,,
0.416869908,,,
0.45014392,,,
0.419413652,,,
0.420439273,,,
0.431565492,,,
0.490169797,,,
0.408214329,,,
0.428410267,,,
0.318702477,,,
0.299430375,,,
0.31553577,,,
0.226554586,,,
0.227847728,,,
0.13017351,,,
0.052949632,,,
0.082416907,,,
0.102623071,,,
0.103400704,,,
0.163342148,,,
0.215409115,,,
0.243609321,,,
0.316605651,,,
0.354580972,,,
0.367597048,,,
0.342501314,,,
0.43147029,,,
0.299447026,,,
0.371189979,,,
0.460982374,,,
0.386778978,,,
0.341622947,,,
0.349866254,,,
0.340185134,,,
0.138083526,,,
0.205629029,,,
0.158446534,,,
0.075901345,,,
0.095975927,,,
0.101519282,,,
0.116414653,,,
0.212654276,,,
0.311671943,,,
0.283517371,,,
0.34999987,,,
0.353039683,,,
0.264974539,,,
0.279295283,,,
0.388298149,,,
0.449811601,,,
0.370429631,,,
0.334225479,,,
0.260601409,,,
0.261904879,,,
0.159044425,,,
0.132098051,,,
0.116816727,,,
0.096320272,,,
0.078332349,,,
0.148941185,,,
0.191559759,,,
0.193442583,,,
0.395894991,,,
0.320531282,,,
0.368439942,,,
0.405318801,,,
0.308454694,,,
0.338688079,,,
0.316299851,,,
0.355782534,,,
0.331815387,,,
0.389322922,,,
0.39418423,,,
0.339182672,,,
0.35976935,,,
0.261745786,,,
0.240099637,,,
0.233446735,,,
0.197397303,,,
0.136376139,,,
0.190499482,,,
0.172078561,,,
0.161748021,,,
0.267544913,,,
0.330148313,,,
0.346981487,,,
0.315972624,,,
0.285983479,,,
0.290501651,,,
0.307153282,,,
0.344588966,,,
0.387473167,,,
0.274897426,,,
0.327868649,,,
0.361580935,,,
0.37356088,,,
0.49611119,,,
0.366443406,,,
0.383649881,,,
0.379279631,,,
0.322830339,,,
0.339740225,,,
0.26071496,,,
0.25160184,,,
0.38401925,,,
0.316129284,,,
0.285285623,,,
0.313961546,,,
0.281963145,,,
0.246618539,,,
0.472721558,,,
0.427458792,,,
0.327685048,,,
0.333059779,,,
0.397259061,,,
0.458225868,,,
0.373262481,,,
0.327423514,,,
0.371262984,,,
0.399965917,,,
0.258155073,,,
0.323006575,,,
